provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,drg_definition,hospital_referral_region_description,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,NY - White Plains,11,193010.27,29678.36,23183.64
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,NY - White Plains,23,72840.0,14317.26,11627.43
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - White Plains,21,90217.86,14051.14,12140.1
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,NY - White Plains,78,188220.78,31444.59,27707.67
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,NY - White Plains,74,120377.23,17005.08,14357.03
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,NY - White Plains,42,91189.93,11897.71,9750.5
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,069 - TRANSIENT ISCHEMIA,NY - White Plains,30,85775.7,11419.9,9842.1
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,NY - White Plains,14,73816.57,13141.21,12033.71
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"083 - TRAUMATIC STUPOR & COMA, COMA >1 HR W CC",NY - White Plains,12,113950.08,29092.58,11906.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"084 - TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",NY - White Plains,13,103803.92,12611.92,10743.31
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",NY - White Plains,19,228359.16,39335.47,31597.53
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",NY - White Plains,25,125724.96,17340.88,13889.24
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",NY - White Plains,27,73275.11,11782.33,9130.59
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,100 - SEIZURES W MCC,NY - White Plains,12,129754.83,22046.42,19752.08
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,101 - SEIZURES W/O MCC,NY - White Plains,34,75645.76,11875.15,9935.71
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,163 - MAJOR CHEST PROCEDURES W MCC,NY - White Plains,23,260892.96,55865.52,52788.57
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,164 - MAJOR CHEST PROCEDURES W CC,NY - White Plains,24,136803.0,28087.08,25585.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,165 - MAJOR CHEST PROCEDURES W/O CC/MCC,NY - White Plains,26,89312.58,20326.12,18397.54
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,167 - OTHER RESP SYSTEM O.R. PROCEDURES W CC,NY - White Plains,12,132441.25,23233.33,21117.08
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,176 - PULMONARY EMBOLISM W/O MCC,NY - White Plains,11,89176.36,13889.0,12502.82
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,NY - White Plains,15,99318.27,23172.67,20604.6
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,NY - White Plains,14,96387.64,18500.29,13921.43
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,180 - RESPIRATORY NEOPLASMS W MCC,NY - White Plains,11,217427.64,29754.55,25986.91
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,NY - White Plains,28,75269.57,15277.89,14348.18
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,NY - White Plains,40,84475.25,16343.5,14815.8
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,NY - White Plains,32,82289.78,12867.78,11325.78
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,NY - White Plains,12,53077.5,10796.5,9452.17
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,NY - White Plains,38,98932.45,18130.95,16351.29
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,194 - SIMPLE PNEUMONIA & PLEURISY W CC,NY - White Plains,72,88778.82,15086.64,13172.75
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,NY - White Plains,17,55639.94,10473.41,9248.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,200 - PNEUMOTHORAX W CC,NY - White Plains,13,83152.23,14216.54,11961.92
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,NY - White Plains,14,331148.14,68174.29,62033.36
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,NY - White Plains,26,145643.54,29510.04,25226.15
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,NY - White Plains,11,601867.27,132639.0,105277.82
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,NY - White Plains,20,648895.55,125662.95,115778.05
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,NY - White Plains,14,280511.14,54663.64,50190.21
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,227 - CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,NY - White Plains,11,268486.09,60214.27,56929.27
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,233 - CORONARY BYPASS W CARDIAC CATH W MCC,NY - White Plains,19,507336.79,96675.11,89504.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,NY - White Plains,18,293291.28,53329.61,44370.83
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,NY - White Plains,12,240424.08,40326.67,36919.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,237 - MAJOR CARDIOVASC PROCEDURES W MCC,NY - White Plains,28,280975.75,62012.54,57970.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,NY - White Plains,38,164176.21,37916.21,31571.92
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,239 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,NY - White Plains,13,365942.23,68463.0,62047.31
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,240 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,NY - White Plains,11,256969.45,42383.73,38035.09
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,NY - White Plains,11,185798.91,38103.45,35396.09
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,NY - White Plains,19,136981.58,28599.26,26392.47
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,NY - White Plains,17,167267.76,37875.71,32922.82
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,NY - White Plains,35,110029.34,24480.11,20664.2
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - White Plains,15,196746.0,29889.87,27307.27
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,252 - OTHER VASCULAR PROCEDURES W MCC,NY - White Plains,42,274720.86,53686.12,48937.38
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,253 - OTHER VASCULAR PROCEDURES W CC,NY - White Plains,53,199583.11,35413.4,32312.51
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,NY - White Plains,13,114507.23,20316.77,18587.54
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,NY - White Plains,21,248857.43,52484.38,45230.38
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,NY - White Plains,59,378756.36,86189.14,82955.39
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",NY - White Plains,40,149007.5,23423.2,20289.78
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",NY - White Plains,16,69837.88,13775.44,11899.56
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",NY - White Plains,17,52042.06,11004.71,10060.94
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",NY - White Plains,26,159103.62,30968.92,27214.08
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",NY - White Plains,60,100335.73,16422.13,13118.23
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,291 - HEART FAILURE & SHOCK W MCC,NY - White Plains,58,118176.69,21645.78,18868.52
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,292 - HEART FAILURE & SHOCK W CC,NY - White Plains,59,86642.03,14986.39,12691.44
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,293 - HEART FAILURE & SHOCK W/O CC/MCC,NY - White Plains,19,45848.05,10475.74,9345.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,299 - PERIPHERAL VASCULAR DISORDERS W MCC,NY - White Plains,14,151431.0,25205.14,21894.86
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,300 - PERIPHERAL VASCULAR DISORDERS W CC,NY - White Plains,28,82505.14,14497.82,11488.36
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,NY - White Plains,14,69791.71,11201.43,8960.57
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,NY - White Plains,18,76241.89,17707.94,15506.39
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,NY - White Plains,33,68621.91,11476.18,10158.12
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,NY - White Plains,21,46300.33,10028.9,7117.24
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,312 - SYNCOPE & COLLAPSE,NY - White Plains,32,74076.09,11825.06,10163.22
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,313 - CHEST PAIN,NY - White Plains,20,63773.4,10419.85,8707.8
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NY - White Plains,32,190380.5,34746.31,29925.81
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NY - White Plains,17,82556.0,14427.41,10224.18
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - White Plains,17,340538.53,75348.24,58708.82
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NY - White Plains,18,148984.67,30787.89,28318.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NY - White Plains,11,106798.91,19483.45,16813.73
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,377 - G.I. HEMORRHAGE W MCC,NY - White Plains,30,165737.77,27158.3,22922.77
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,378 - G.I. HEMORRHAGE W CC,NY - White Plains,41,90136.2,15356.85,13229.15
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,389 - G.I. OBSTRUCTION W CC,NY - White Plains,24,71719.5,12878.63,11045.46
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,390 - G.I. OBSTRUCTION W/O CC/MCC,NY - White Plains,12,46742.17,9872.92,7860.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",NY - White Plains,18,72157.61,15739.17,13858.83
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",NY - White Plains,70,67937.31,11923.03,10132.74
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,NY - White Plains,13,149046.0,24555.15,20145.31
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,NY - White Plains,18,100577.06,15049.72,10399.83
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,NY - White Plains,27,120905.59,22748.41,20150.33
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,NY - White Plains,14,86298.21,13549.29,11560.86
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,NY - White Plains,16,233035.38,43370.69,36961.19
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,NY - White Plains,15,67870.33,12613.0,11371.93
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",NY - White Plains,24,150522.38,30648.88,27463.04
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",NY - White Plains,25,108742.72,17412.96,14596.6
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,444 - DISORDERS OF THE BILIARY TRACT W MCC,NY - White Plains,12,221624.92,33667.58,28775.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,NY - White Plains,66,162265.83,41096.64,33683.86
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",NY - White Plains,11,230674.64,42974.55,37090.18
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,NY - White Plains,14,172780.93,42938.93,31466.14
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,NY - White Plains,149,103393.17,24171.58,21074.67
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,472 - CERVICAL SPINAL FUSION W CC,NY - White Plains,11,145675.55,33805.55,23800.55
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,473 - CERVICAL SPINAL FUSION W/O CC/MCC,NY - White Plains,24,107202.5,24497.46,22759.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,NY - White Plains,22,175622.09,32590.41,29591.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - White Plains,55,137539.15,22772.2,20731.58
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,NY - White Plains,12,115766.25,19286.25,17420.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",NY - White Plains,20,165505.45,25109.55,21774.8
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",NY - White Plains,21,102150.0,20406.05,16972.19
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,519 - BACK & NECK PROC EXC SPINAL FUSION W CC,NY - White Plains,12,102190.42,19478.92,15926.42
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,NY - White Plains,18,95486.5,15103.39,13734.17
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,536 - FRACTURES OF HIP & PELVIS W/O MCC,NY - White Plains,16,46620.31,10941.13,9239.94
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,NY - White Plains,11,78705.45,15875.09,15076.64
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,552 - MEDICAL BACK PROBLEMS W/O MCC,NY - White Plains,44,71447.61,12263.57,10380.64
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",NY - White Plains,14,115040.43,17385.21,15320.86
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",NY - White Plains,13,55747.0,11282.38,9660.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,603 - CELLULITIS W/O MCC,NY - White Plains,47,79512.0,14494.98,12529.7
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,NY - White Plains,18,46734.11,18114.28,16394.94
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,638 - DIABETES W CC,NY - White Plains,36,59869.14,11937.25,10455.28
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NY - White Plains,32,100073.66,18530.03,16441.06
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NY - White Plains,63,61029.51,11157.03,9385.84
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,652 - KIDNEY TRANSPLANT,NY - White Plains,25,251079.96,36424.88,32987.48
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,NY - White Plains,16,53242.06,20031.75,14184.63
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,682 - RENAL FAILURE W MCC,NY - White Plains,54,120552.56,22556.78,18615.52
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,683 - RENAL FAILURE W CC,NY - White Plains,79,74498.57,13985.67,11781.54
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,NY - White Plains,23,76937.83,14621.83,12915.96
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NY - White Plains,71,56742.1,11683.42,9908.2
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,NY - White Plains,25,94070.04,19873.2,16855.8
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NY - White Plains,35,71271.66,14684.34,11914.29
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,NY - White Plains,11,49955.45,16017.36,14425.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,NY - White Plains,18,180719.94,28737.83,23928.83
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,811 - RED BLOOD CELL DISORDERS W MCC,NY - White Plains,14,136905.5,23245.36,20567.86
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,812 - RED BLOOD CELL DISORDERS W/O MCC,NY - White Plains,33,93281.52,15387.3,12020.18
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,813 - COAGULATION DISORDERS,NY - White Plains,11,144152.0,23707.45,21400.73
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,NY - White Plains,14,513030.71,96937.43,84526.64
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,NY - White Plains,12,161963.83,38517.83,32320.25
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,839 - CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,NY - White Plains,12,63168.58,18026.33,14303.17
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,NY - White Plains,23,58191.39,15339.17,13862.3
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NY - White Plains,35,407282.37,87372.91,77244.0
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,NY - White Plains,25,326121.04,66160.08,57010.48
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,NY - White Plains,165,135603.03,25064.07,22269.83
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,NY - White Plains,69,72285.04,14730.9,11460.97
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NY - White Plains,11,103618.18,17985.82,14889.64
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NY - White Plains,35,23431.71,7999.17,7002.49
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,NY - White Plains,53,88653.38,14711.23,13766.92
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,NY - White Plains,53,22657.36,10140.68,9225.58
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,NY - White Plains,16,105507.69,16800.13,15451.63
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,935 - NON-EXTENSIVE BURNS,NY - White Plains,11,223448.91,36613.45,29106.18
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,948 - SIGNS & SYMPTOMS W/O MCC,NY - White Plains,19,61578.21,11084.11,9539.68
330234,nonsb,100 WOODS RD,VALHALLA,NY,10595,981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,NY - White Plains,20,460298.1,87235.05,78626.15
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,NY - White Plains,17,62050.41,14336.29,13198.47
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,NY - White Plains,25,42492.2,9246.68,8196.32
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,NY - White Plains,12,32996.5,6931.67,5806.0
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,069 - TRANSIENT ISCHEMIA,NY - White Plains,18,34410.94,6559.06,5514.72
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,101 - SEIZURES W/O MCC,NY - White Plains,12,28378.83,6613.83,5603.75
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,NY - White Plains,16,70683.13,16031.88,15337.31
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,NY - White Plains,14,61263.5,12069.64,11179.0
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,NY - White Plains,23,60256.43,11322.61,10416.0
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,NY - White Plains,20,65305.1,10422.6,9630.55
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,NY - White Plains,31,41691.68,8467.48,7168.32
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,NY - White Plains,15,31159.33,6665.73,5491.8
330261,nonsb,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,NY - White Plains,24,69360.54,13650.46,12626.46
